ID;FINGERPRINT;STELLENNUMMER_AVAM;STELLENNUMMER_EGOV;URL;BEZEICHNUNG;BESCHREIBUNG;DETAILANGABEN;ERGAENZENDE_ANGABEN;STELLENANTRITT;AB_SOFORT_B;VERTRAGSDAUER;UNBEFRISTET_B;PENSUM_VON;PENSUM_BIS;GLEICHE_OSTE;ARBEITSZEIT_STD;LOHN_MIN;LOHN_MAX;WAEHRUNG;LOHNART_CODE;ALTER_VON;ALTER_BIS;GESCHLECHT_CODE;ANGABEN_ALTER;ARBEITSORTGEMEINDE;ARBEITSORT_TEXT;KANTON;ARBEITSORT_PLZ;ARBEITSORT_AUSLAND;ARBEITSORT_REGION;ARBEITSLAND_DE;ARBEITSLAND_FR;ARBEITSLAND_IT;ARBEITSAMTBEREICH;KATEGORIE_CODE;ANMELDE_DATUM;ABMELDE_DATUM;ABMELDE_GRUND_CODE;GUELTIGKEIT;PRIV_FAHRZEUG_B;JOB_SHARING_B;BEHINDERT;WWW_PUBLIKATION_B;WWW_ANONYM_B;SSI_PUBLIKATION_B;SSI_ANONYM_B;TELETEXT_B;TELETEXT_ANONYM_B;TELETEXT_KANAL_CODE;TELETEXT_ZUSATZTEXT;EURES_B;EURES_ANONYM_B;BEWER_SCHRIFTLICH_B;BEWER_ELEKTRONISCH_B;BEWER_TELEFONISCH_B;BEWER_PERSOENLICH_B;UNT_NAME;UNT_STRASSE;UNT_HAUS_NR;UNT_PLZ;UNT_ORT;UNT_POSTFACH;UNT_POSTFACH_PLZ;UNT_POSTFACH_ORT;UNT_LAND;UNT_TELEFON;UNT_EMAIL;UNT_URL;KP_ANREDE_CODE;KP_NAME;KP_VORNAME;KP_TELEFON_NR;KP_EMAIL;BQ1_AVAM_BERUF_NR;BQ1_QUALIFIKATION_CODE;BQ1_VERWANDTE_BERUFE_B;BQ1_ERFAHRUNG_CODE;BQ1_AUSBILDUNG_CODE;BQ2_AVAM_BERUF_NR;BQ2_QUALIFIKATION_CODE;BQ2_VERWANDTE_BERUFE_B;BQ2_ERFAHRUNG_CODE;BQ2_AUSBILDUNG_CODE;BQ3_AVAM_BERUF_NR;BQ3_QUALIFIKATION_CODE;BQ3_VERWANDTE_BERUFE_B;BQ3_ERFAHRUNG_CODE;BQ3_AUSBILDUNG_CODE;SK1_SPRACHE_CODE;SK1_MUENDLICH_CODE;SK1_SCHRIFTLICH_CODE;SK1_MUTTERSPRACHE_B;SK1_AUFENTHALT_B;SK2_SPRACHE_CODE;SK2_MUENDLICH_CODE;SK2_SCHRIFTLICH_CODE;SK2_MUTTERSPRACHE_B;SK2_AUFENTHALT_B;SK3_SPRACHE_CODE;SK3_MUENDLICH_CODE;SK3_SCHRIFTLICH_CODE;SK3_MUTTERSPRACHE_B;SK3_AUFENTHALT_B;SK4_SPRACHE_CODE;SK4_MUENDLICH_CODE;SK4_SCHRIFTLICH_CODE;SK4_MUTTERSPRACHE_B;SK4_AUFENTHALT_B;SK5_SPRACHE_CODE;SK5_MUENDLICH_CODE;SK5_SCHRIFTLICH_CODE;SK5_MUTTERSPRACHE_B;SK5_AUFENTHALT_B
"18acb3b42033486c04115500cc799cb48c7bfc05f395e7bb4ad6667889ab23a6a1fbc1888db09b67";"18acb3b42033486c04115500cc799cb48c7bfc05f395e7bb4ad6667889ab23a6a1fbc1888db09b67";;;"http://www.maxstuder.ch/db/maxs/template=details.html&query=ID=%271321%27";"Electricien (pour les dalles)";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2011-03-09-10.51.31.000000";;;;;;;;;;;;;;;;;;;;;"Max Studer Interim S.A.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"18acb3b42033486c04115500cc799cb48c7bfc05619683db9ef9d4649743ee1deddb3923d6e5f704";"18acb3b42033486c04115500cc799cb48c7bfc05619683db9ef9d4649743ee1deddb3923d6e5f704";;;"http://www.maxstuder.ch/db/maxs/template=details.html&query=ID=%271319%27";"Electricien réseaux";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2011-03-09-10.51.36.000000";;;;;;;;;;;;;;;;;;;;;"Max Studer Interim S.A.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"18acb3b42033486c04115500cc799cb48c7bfc0545be999548fc8ca5915f0a8a13ef42646e922abc";"18acb3b42033486c04115500cc799cb48c7bfc0545be999548fc8ca5915f0a8a13ef42646e922abc";;;"http://www.maxstuder.ch/db/maxs/template=details.html&query=ID=%272287%27";"Etancheur qualifié";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2013-11-18-00.26.47.000000";;;;;;;;;;;;;;;;;;;;;"Max Studer Interim S.A.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"18acb3b42033486c04115500cc799cb48c7bfc0590fe9b9cb22c3a40422ca16382613e0c61f728b6";"18acb3b42033486c04115500cc799cb48c7bfc0590fe9b9cb22c3a40422ca16382613e0c61f728b6";;;"http://www.maxstuder.ch/db/maxs/template=details.html&query=ID=%272558%27";"EXPERT TECHNIQUE EN MECANIQUE AGRICOLE";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-03-20-07.15.44.000000";;;;;;;;;;;;;;;;;;;;;"Max Studer Interim S.A.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"18acb3b42033486c04115500cc799cb48c7bfc05299beb96f6e9b00417bc3a311ab95964a71b521f";"18acb3b42033486c04115500cc799cb48c7bfc05299beb96f6e9b00417bc3a311ab95964a71b521f";;;"http://www.maxstuder.ch/db/maxs/template=details.html&query=ID=%272141%27";"Ferblantier";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2013-06-04-06.01.55.000000";;;;;;;;;;;;;;;;;;;;;"Max Studer Interim S.A.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"18acb3b42033486c04115500cc799cb48c7bfc0586c0f4fed009504010d45fb40337ad4d87dd467b";"18acb3b42033486c04115500cc799cb48c7bfc0586c0f4fed009504010d45fb40337ad4d87dd467b";;;"http://www.maxstuder.ch/db/maxs/template=details.html&query=ID=%272549%27";"FOREUR SCIEUR";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-03-11-13.19.16.000000";;;;;;;;;;;;;;;;;;;;;"Max Studer Interim S.A.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"18acb3b42033486c04115500cc799cb48c7bfc050d832e2a8d8fdb074bf2606879468781eb25290f";"18acb3b42033486c04115500cc799cb48c7bfc050d832e2a8d8fdb074bf2606879468781eb25290f";;;"http://www.maxstuder.ch/db/maxs/template=details.html&query=ID=%272596%27";"Head of Finance";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-07-13-01.12.23.000000";;;;;;;;;;;;;;;;;;;;;"Max Studer Interim S.A.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"18acb3b42033486c04115500cc799cb48c7bfc05e6ef267498a05d4261dbb35febb36e611f2bb2b2";"18acb3b42033486c04115500cc799cb48c7bfc05e6ef267498a05d4261dbb35febb36e611f2bb2b2";;;"http://www.maxstuder.ch/db/maxs/template=details.html&query=ID=%272289%27";"Horloger régleur";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2013-11-18-00.26.47.000000";;;;;;;;;;;;;;;;;;;;;"Max Studer Interim S.A.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"18acb3b42033486c04115500cc799cb48c7bfc05afb8a88e311f9498cf7b89c4b54db8280e1f9955";"18acb3b42033486c04115500cc799cb48c7bfc05afb8a88e311f9498cf7b89c4b54db8280e1f9955";;;"http://www.maxstuder.ch/db/maxs/template=details.html&query=ID=%272267%27";"installateur sanitaire";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2013-10-18-12.00.34.000000";;;;;;;;;;;;;;;;;;;;;"Max Studer Interim S.A.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"18acb3b42033486c04115500cc799cb48c7bfc057196c833e21b0e98823c5b03d6044d4059115afb";"18acb3b42033486c04115500cc799cb48c7bfc057196c833e21b0e98823c5b03d6044d4059115afb";;;"http://www.maxstuder.ch/db/maxs/template=details.html&query=ID=%272563%27";"MACHINISTE DE CHANTIER";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-03-30-01.00.23.000000";;;;;;;;;;;;;;;;;;;;;"Max Studer Interim S.A.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"18acb3b42033486c04115500cc799cb48c7bfc05ae528b1a3af1e4459fae31a40a36af24c97ff653";"18acb3b42033486c04115500cc799cb48c7bfc05ae528b1a3af1e4459fae31a40a36af24c97ff653";;;"http://www.maxstuder.ch/db/maxs/template=details.html&query=ID=%272286%27";"Maçon qualifié";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2013-11-18-00.26.47.000000";;;;;;;;;;;;;;;;;;;;;"Max Studer Interim S.A.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"18acb3b42033486c04115500cc799cb48c7bfc05eee440bfbe0801ec3f533f897c1d55e6a5afd5cd";"18acb3b42033486c04115500cc799cb48c7bfc05eee440bfbe0801ec3f533f897c1d55e6a5afd5cd";;;"http://www.maxstuder.ch/db/maxs/template=details.html&query=ID=%272137%27";"Maçon-paysagiste";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2013-06-03-00.00.09.000000";;;;;;;;;;;;;;;;;;;;;"Max Studer Interim S.A.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"18acb3b42033486c04115500cc799cb48c7bfc059335809622570e8aeb98a74c24d3281e4191bf13";"18acb3b42033486c04115500cc799cb48c7bfc059335809622570e8aeb98a74c24d3281e4191bf13";;;"http://www.maxstuder.ch/db/maxs/template=details.html&query=ID=%27953%27";"Manoeuvre de chantier";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2011-03-09-10.51.26.000000";;;;;;;;;;;;;;;;;;;;;"Max Studer Interim S.A.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"18acb3b42033486c04115500cc799cb48c7bfc056b889c330f46dc311cc666b585f113a1460792a3";"18acb3b42033486c04115500cc799cb48c7bfc056b889c330f46dc311cc666b585f113a1460792a3";;;"http://www.maxstuder.ch/db/maxs/template=details.html&query=ID=%272578%27";"Marbrier poseur/ tailleur de pierre";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-05-22-01.42.14.000000";;;;;;;;;;;;;;;;;;;;;"Max Studer Interim S.A.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"18acb3b42033486c04115500cc799cb48c7bfc057cb3f42379df52fb7c22a44c27399c3177bd99d2";"18acb3b42033486c04115500cc799cb48c7bfc057cb3f42379df52fb7c22a44c27399c3177bd99d2";;;"http://www.maxstuder.ch/db/maxs/template=details.html&query=ID=%271105%27";"Menuisier";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2011-03-09-10.51.26.000000";;;;;;;;;;;;;;;;;;;;;"Max Studer Interim S.A.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"18acb3b42033486c04115500cc799cb48c7bfc05e4fb11694cd7bab54173d1d9664eb70b6b6b8a14";"18acb3b42033486c04115500cc799cb48c7bfc05e4fb11694cd7bab54173d1d9664eb70b6b6b8a14";;;"http://www.maxstuder.ch/db/maxs/template=details.html&query=ID=%271676%27";"Monteur echafaudeur";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2012-01-30-19.02.04.000000";;;;;;;;;;;;;;;;;;;;;"Max Studer Interim S.A.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"18acb3b42033486c04115500cc799cb48c7bfc05fc7a734dba518f032608dfeb04f4eeb79f025aa7";"18acb3b42033486c04115500cc799cb48c7bfc05fc7a734dba518f032608dfeb04f4eeb79f025aa7";;;"http://www.maxstuder.ch/db/maxs/template=details.html&query=ID=%27777%27";"Monteur électricien";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2011-03-09-10.51.29.000000";;;;;;;;;;;;;;;;;;;;;"Max Studer Interim S.A.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"18acb3b42033486c04115500cc799cb48c7bfc05b94057166f8748d644a37d641e547a003f4f66ca";"18acb3b42033486c04115500cc799cb48c7bfc05b94057166f8748d644a37d641e547a003f4f66ca";;;"http://www.maxstuder.ch/db/maxs/template=details.html&query=ID=%272530%27";"MONTEUR ELECTRICIEN DOMOTIQUE ET AUTOMATISME";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-02-12-11.43.01.000000";;;;;;;;;;;;;;;;;;;;;"Max Studer Interim S.A.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"18acb3b42033486c04115500cc799cb48c7bfc052b964fabc2770ec9d557a063b1ec09f0a282fe51";"18acb3b42033486c04115500cc799cb48c7bfc052b964fabc2770ec9d557a063b1ec09f0a282fe51";;;"http://www.maxstuder.ch/db/maxs/template=details.html&query=ID=%272565%27";"MONTEUR FRIGORISTE";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-04-01-23.48.41.000000";;;;;;;;;;;;;;;;;;;;;"Max Studer Interim S.A.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"18acb3b42033486c04115500cc799cb48c7bfc05a90159cc1a7228e57680670297b8c7b575b9db3f";"18acb3b42033486c04115500cc799cb48c7bfc05a90159cc1a7228e57680670297b8c7b575b9db3f";;;"http://www.maxstuder.ch/db/maxs/template=details.html&query=ID=%272316%27";"Monteur pneumatique";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2014-02-05-01.30.10.000000";;;;;;;;;;;;;;;;;;;;;"Max Studer Interim S.A.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"18acb3b42033486c04115500cc799cb48c7bfc0501055fedad58f1885e2646cf3a0012122b711da6";"18acb3b42033486c04115500cc799cb48c7bfc0501055fedad58f1885e2646cf3a0012122b711da6";;;"http://www.maxstuder.ch/db/maxs/template=details.html&query=ID=%27749%27";"Ouvrière en électronique";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2011-03-09-10.50.05.000000";;;;;;;;;;;;;;;;;;;;;"Max Studer Interim S.A.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"fd92976a37cd87fa980d764a56e8a4a3a32954540065b31ff0994400a752e52ce42e0f3bd4ce0202";"fd92976a37cd87fa980d764a56e8a4a3a32954540065b31ff0994400a752e52ce42e0f3bd4ce0202";;;"http://www.jobup.ch/search/Jobview.asp?cmd=showPosting&PID=1145329&lang=fr&gui=0";"Data Risk Manager";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-07-13-15.46.45.000000";;;;;;;;;;;;;;;;;;;;;"ANTHÉOR CONSEILS Sàrl";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"a7cd86faef5e8e537135961b69e835758faea663c31b5588081311da84c25c47ae1a1d4545c1292f";"a7cd86faef5e8e537135961b69e835758faea663c31b5588081311da84c25c47ae1a1d4545c1292f";;;"http://www.jobup.ch/search/Jobview.asp?cmd=showPosting&PID=1145817&lang=fr&gui=0";"GSG Team Support Analyst";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-07-14-20.09.56.000000";;;;;;;;;;;;;;;;;;;;;"Citibank (Switzerland) AG";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"67f5b2d414d3cc4e9b5fcded1d75f39ec270323b9b67356993e70954fcbf347f228a59ffb26eac0b";"67f5b2d414d3cc4e9b5fcded1d75f39ec270323b9b67356993e70954fcbf347f228a59ffb26eac0b";;;"http://www.pemsa.ch/job/aide-monteur-electricien/";"Aide-Monteur Electricien";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-07-15-13.54.32.000000";;;;;;;;;;;;;;;;;;;;;"Pemsa Human Resources";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"a4699772d3caabbd66afb6ea762dfcd9aec03028666689da4d3516da662924b59c5d74db9039f53a";"a4699772d3caabbd66afb6ea762dfcd9aec03028666689da4d3516da662924b59c5d74db9039f53a";;;"http://lrsarchitectes.ch/index___id=bureau!6835!11382%26l=de.html";"Un-e Architecte";;;;;;;;100;100;;;;;;;;;;;"6621";"CH-1201 Genève";"GE";"1201";;"GE01";;;;;;"2015-07-14-16.24.44.000000";;;;;;;;;;;;;;;;;;;;;"LRS architectes";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"a4699772d3caabbd66afb6ea762dfcd9aec03028e90b7d54fe16edc645bfa960572799f41fe9f955";"a4699772d3caabbd66afb6ea762dfcd9aec03028e90b7d54fe16edc645bfa960572799f41fe9f955";;;"http://lrsarchitectes.ch/index___id=bureau!6835!11362%26l=de.html";"Un-e Architecte chef de projet";;;;;;;;100;100;;;;;;;;;;;"6621";"CH-1201 Genève";"GE";"1201";;"GE01";;;;;;"2015-07-14-16.24.44.000000";;;;;;;;;;;;;;;;;;;;;"LRS architectes";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"a4699772d3caabbd66afb6ea762dfcd9aec03028394eaee38de939d10e2c6f53f11f227723ffc4ce";"a4699772d3caabbd66afb6ea762dfcd9aec03028394eaee38de939d10e2c6f53f11f227723ffc4ce";;;"http://lrsarchitectes.ch/index___id=bureau!6835!11339%26l=de.html";"Un-e Architecte-Directeur-trice des travaux";;;;;;;;100;100;;;;;;;;;;;"6621";"CH-1201 Genève";"GE";"1201";;"GE01";;;;;;"2015-07-14-16.24.44.000000";;;;;;;;;;;;;;;;;;;;;"LRS architectes";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"a4699772d3caabbd66afb6ea762dfcd9aec03028ffb7fc4c08fed1ee8fb8e4e8f3ac51fd780a0d81";"a4699772d3caabbd66afb6ea762dfcd9aec03028ffb7fc4c08fed1ee8fb8e4e8f3ac51fd780a0d81";;;"http://lrsarchitectes.ch/index___id=bureau!6835!11316%26l=de.html";"Un-e Dessinateur-trice en bâtiment";;;;;;;;100;100;;;;;;;;;;;"6621";"CH-1201 Genève";"GE";"1201";;"GE01";;;;;;"2015-07-14-16.24.44.000000";;;;;;;;;;;;;;;;;;;;;"LRS architectes";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"a4699772d3caabbd66afb6ea762dfcd9aec03028b7dafa34b52b97688b5023a5512ee3d093204d1e";"a4699772d3caabbd66afb6ea762dfcd9aec03028b7dafa34b52b97688b5023a5512ee3d093204d1e";;;"http://lrsarchitectes.ch/index___id=bureau!6835!11399%26l=de.html";"Un-e stagiaire";;;;;;;;100;100;;;;;;;;;;;"6621";"CH-1201 Genève";"GE";"1201";;"GE01";;;;;;"2015-07-14-16.24.44.000000";;;;;;;;;;;;;;;;;;;;;"LRS architectes";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"67f5b2d414d3cc4e9b5fcded1d75f39ec270323b601a25e29539596fda2368cc1957033e50a6f8d6";"67f5b2d414d3cc4e9b5fcded1d75f39ec270323b601a25e29539596fda2368cc1957033e50a6f8d6";;;"http://www.pemsa.ch/job/monteur-electricien-qualifie/";"Monteur Electricien Qualifié";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-06-30-21.53.03.000000";;;;;;;;;;;;;;;;;;;;;"Pemsa Human Resources";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"67f5b2d414d3cc4e9b5fcded1d75f39ec270323bd32fe962e0763d1b43298670820a0594af625a6d";"67f5b2d414d3cc4e9b5fcded1d75f39ec270323bd32fe962e0763d1b43298670820a0594af625a6d";;;"http://www.pemsa.ch/job/projeteur-dessinateur-cvc-hf/";"Projeteur / Dessinateur CVC H/F";;;;;;;;100;100;;;;;;;;;;;;"Région Genève";"GE";;;;;;;;;"2015-07-13-01.49.34.000000";;;;;;;;;;;;;;;;;;;;;"Pemsa Human Resources";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"f00f4ff0848362ba9413ee9936760bee327363b13ff7c504819f10ee0da6cfd73826750ba329fdb0";"f00f4ff0848362ba9413ee9936760bee327363b13ff7c504819f10ee0da6cfd73826750ba329fdb0";;;"http://www.jobup.ch/masks/pdf/1111705.pdf";"Hôtesse";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-07-06-16.42.10.000000";;;;;;;;;;;;;;;;;;;;;"La Maison du Café, Trottet SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3311ca137a4679956b7c7da691b850c9ae975f1f9a70776c743352cfcf688e52512673332e5e4007";"3311ca137a4679956b7c7da691b850c9ae975f1f9a70776c743352cfcf688e52512673332e5e4007";;;"http://www.solog.net/index.php?option=com_jobboard&view=job&id=221&catid=1&lyt=list&Itemid=249&lang=en";"BUSINESS ANALYST";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-07-08-18.28.37.000000";;;;;;;;;;;;;;;;;;;;;"Solog SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3311ca137a4679956b7c7da691b850c9ae975f1f1c6637a8f2e1f75e06ff9984894d6bd16a3a36a9";"3311ca137a4679956b7c7da691b850c9ae975f1f1c6637a8f2e1f75e06ff9984894d6bd16a3a36a9";;;"http://www.solog.net/index.php?option=com_jobboard&view=job&id=222&catid=1&lyt=list&Itemid=249&lang=en";"BUSINESS ANALYST CRM JUNIOR";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-07-08-18.28.37.000000";;;;;;;;;;;;;;;;;;;;;"Solog SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3311ca137a4679956b7c7da691b850c9ae975f1f3d5bdf107de596ce77e8ce48a61b585f52bbb61d";"3311ca137a4679956b7c7da691b850c9ae975f1f3d5bdf107de596ce77e8ce48a61b585f52bbb61d";;;"http://www.solog.net/index.php?option=com_jobboard&view=job&id=218&catid=1&lyt=list&Itemid=249&lang=en";"CHEF DE PROJET INTEGRATION";;;;;;;;100;100;;;;;;;;;;;"6632";"CH-1258 Perly";"GE";"1258";;"GE01";;;;;;"2015-06-29-00.32.55.000000";;;;;;;;;;;;;;;;;;;;;"Solog SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3311ca137a4679956b7c7da691b850c9ae975f1faf06318c33c8e41c70083ee23dbe19426f1f9c5b";"3311ca137a4679956b7c7da691b850c9ae975f1faf06318c33c8e41c70083ee23dbe19426f1f9c5b";;;"http://www.solog.net/index.php?option=com_jobboard&view=job&id=223&catid=1&lyt=list&Itemid=249&lang=en";"CONSULTANT MOE CRM";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-07-08-18.28.37.000000";;;;;;;;;;;;;;;;;;;;;"Solog SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3311ca137a4679956b7c7da691b850c9ae975f1fe2154fea5da2dd0d1732ff30931723c2973003a0";"3311ca137a4679956b7c7da691b850c9ae975f1fe2154fea5da2dd0d1732ff30931723c2973003a0";;;"http://www.solog.net/index.php?option=com_jobboard&view=job&id=212&catid=1&lyt=list&Itemid=249&lang=en";"CONSULTANT QUARTAL";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-06-09-15.13.13.000000";;;;;;;;;;;;;;;;;;;;;"Solog SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3311ca137a4679956b7c7da691b850c9ae975f1f1cc641954099c249e0e4ef0402da3fd0364d95f0";"3311ca137a4679956b7c7da691b850c9ae975f1f1cc641954099c249e0e4ef0402da3fd0364d95f0";;;"http://www.solog.net/index.php?option=com_jobboard&view=job&id=204&catid=1&lyt=list&Itemid=249&lang=en";"DEVELOPPEUR .NET";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-05-04-00.32.03.000000";;;;;;;;;;;;;;;;;;;;;"Solog SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3311ca137a4679956b7c7da691b850c9ae975f1f5f1cd7c3fb68ae7c679f8c33966610670d32ff1e";"3311ca137a4679956b7c7da691b850c9ae975f1f5f1cd7c3fb68ae7c679f8c33966610670d32ff1e";;;"http://www.solog.net/index.php?option=com_jobboard&view=job&id=205&catid=1&lyt=list&Itemid=249&lang=en";"DEVELOPPEUR JAVA EJB";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-05-04-00.32.03.000000";;;;;;;;;;;;;;;;;;;;;"Solog SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3311ca137a4679956b7c7da691b850c9ae975f1ff37062d9a65543a46f2ba13299ba77a370a1c4eb";"3311ca137a4679956b7c7da691b850c9ae975f1ff37062d9a65543a46f2ba13299ba77a370a1c4eb";;;"http://www.solog.net/index.php?option=com_jobboard&view=job&id=220&catid=1&lyt=list&Itemid=249&lang=en";"INGENIEUR D'EXPLOITATION";;;;;;;;100;100;;;;;;;;;;;"6632";"CH-1258 Perly";"GE";"1258";;"GE01";;;;;;"2015-07-07-11.49.06.000000";;;;;;;;;;;;;;;;;;;;;"Solog SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
